PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,G01,G02,G02A,G02B,G28,G29,G30,G31,G32,G33,G34,G35A,G35B,G36A,G36B,G37A,G37B,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G48_AREA_OTHER,G49_SQUARE,G49_L,G49_W,G49_CERCLE,G50,G51,G52,G53,G54,G54_OTHER,G55_1,G55_2,G55_3,G55_4,G55_5,G55_6,G55_7,G55_8,G55_9,G55_10,G55_OTHER
Eastern Province,Kayonza,284,Rural,8,Ordinary HH,485.9250000000001,438.5245622817083,02,120,No,,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,No Opinion,Agree,Agree,Yes,No,Roughly rectangular,,,3,2,,Flat,4,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,9,Ordinary HH,504.9064453125001,483.9123901710757,02,120,No,,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Yes,No,Roughly circular,,,,,3,Roughly conical,6,0,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,10,Ordinary HH,485.9250000000001,438.5245622817083,02,40,No,,,,,,,,,No,,Yes,Never,No,,Agree,Strongly Agree,Agree,Don't know,Disagree,Agree,Don't know,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,11,Ordinary HH,485.9250000000001,438.5245622817083,02,160,No,,,,,,,,,No,,Yes,Always,No,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Disagree,Don't know,Yes,No,Roughly square,,2,,,,Flat,2,0,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,12,Ordinary HH,485.9250000000001,438.5245622817083,02,120,No,,,,,,,,,Yes,Never,Yes,Less than half the time,Yes,Never,No Opinion,Strongly Agree,No Opinion,Strongly Agree,Agree,Agree,Agree,Strongly Agree,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,13,Ordinary HH,485.9250000000001,438.5245622817083,02,60,No,,,,,,,,,No,,Yes,Never,No,,Agree,Don't know,Agree,Don't know,Strongly Disagree,Agree,Disagree,Don't know,Yes,Yes,Roughly rectangular,,,3,2,,Flat,2,2,No,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,14,Ordinary HH,485.9250000000001,438.5245622817083,02,240,Yes,,,,,,,,,Yes,Never,Yes,Less than half the time,Yes,Always,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Yes,No,Roughly rectangular,,,3,2,,Flat,2,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,15,Ordinary HH,485.9250000000001,438.5245622817083,01,180,Yes,,,,,,,,,No,,No,,No,,No Opinion,Agree,No Opinion,Strongly Agree,Strongly Agree,No Opinion,Disagree,Agree,Yes,No,Roughly rectangular,,,4,2,,Flat,4,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,16,Ordinary HH,485.9250000000001,438.5245622817083,02,60,No,,,,,,,,,No,,Yes,Always,No,,Disagree,Agree,Don't know,Don't know,Don't know,Don't know,Strongly Disagree,Don't know,Yes,No,Roughly square,,2,,,,Flat,2,2,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,17,Ordinary HH,485.9250000000001,438.5245622817083,01,45,No,,,,,,,,,No,,Yes,Never,No,,Don't know,Strongly Disagree,Agree,Don't know,Agree,Agree,Disagree,Don't know,Yes,No,Roughly rectangular,,,3,2,,Flat,2,2,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,284,Rural,18,Ordinary HH,485.9250000000001,438.5245622817083,01,180,No,,,,,,,,,Yes,Less than half the time,Yes,Never,No,,Don't know,Strongly Agree,Don't know,Disagree,Disagree,Don't know,Don't know,Don't know,Yes,No,Roughly rectangular,,,3,2,,Flat,2,2,No,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,1,Ordinary HH,974.5554,873.5784494783611,02,180,No,,,,,,,,,Yes,More than half the time,Yes,More than half the time,No,,Don't know,Agree,Don't know,No Opinion,Disagree,Don't know,Don't know,Don't know,Yes,No,Roughly square,,3,,,,Flat,3,1,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,2,Ordinary HH,974.5554,873.5784494783611,01,120,No,,,,,,,,,No,,Yes,Always,No,,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Strongly Disagree,Don't know,Yes,No,Roughly square,,4,,,,Flat,4,0,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,3,Ordinary HH,1710.344727,1554.092049941774,01,120,No,,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Don't know,Don't know,Don't know,Don't know,Strongly Disagree,Don't know,Yes,No,Roughly square,,2,,,,Flat,2,0,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,4,Ordinary HH,974.5554,873.5784494783611,02,120,No,,,,,,,,,No,,Yes,Always,No,,Don't know,Agree,Don't know,No Opinion,No Opinion,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,5,Ordinary HH,974.5554,873.5784494783611,01,120,No,,,,,,,,,Yes,Less than half the time,Yes,More than half the time,No,,Don't know,Agree,Don't know,Strongly Disagree,No Opinion,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,6,Ordinary HH,1710.344727,1554.092049941774,01,240,No,,,,,,,,,Yes,About half the time,Yes,Never,No,,Don't know,Agree,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,7,Ordinary HH,974.5554,873.5784494783611,01,180,No,,,,,,,,,Yes,Less than half the time,Yes,More than half the time,No,,Don't know,Agree,Don't know,Disagree,Agree,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,8,Ordinary HH,974.5554,873.5784494783611,01,90,No,,,,,,,,,No,,Yes,Always,No,,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Strongly Disagree,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,9,Ordinary HH,1710.344727,1554.092049941774,04,60,No,,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Don't know,No Opinion,Don't know,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,10,Ordinary HH,974.5554,873.5784494783611,01,60,No,,,,,,,,,No,,Yes,More than half the time,No,,Strongly Agree,Disagree,Don't know,Don't know,Don't know,Agree,Don't know,Agree,Yes,No,Roughly rectangular,,,2,2,,Flat,3,2,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,11,Ordinary HH,1710.344727,1554.092049941774,02,150,No,,,,,,,,,Yes,Never,No,,No,,Don't know,Strongly Agree,Don't know,Strongly Disagree,No Opinion,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,12,Ordinary HH,974.5554,873.5784494783611,02,60,No,,,,,,,,,No,,Yes,Never,No,,Agree,Strongly Agree,Agree,Don't know,Don't know,Agree,Don't know,Don't know,Yes,Yes,Roughly rectangular,,,2,2,,Flat,3,1,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,13,Ordinary HH,974.5554,873.5784494783611,01,30,Yes,,,,,,,,,Yes,Never,Yes,Did not cook beans in the last 7 days,No,,Agree,Don't know,Agree,Don't know,Strongly Disagree,Agree,Disagree,Don't know,Yes,No,Roughly rectangular,,,2,2,,Flat,2,1,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,14,Ordinary HH,1710.344727,1554.092049941774,02,90,Yes,,,,,,,,,No,,Yes,Never,No,,Strongly Agree,Don't know,Agree,Don't know,Agree,Strongly Agree,Don't know,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,15,Ordinary HH,974.5554,873.5784494783611,02,150,No,,,,,,,,,Yes,Never,No,,No,,Don't know,Agree,Don't know,Agree,Agree,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,17,Ordinary HH,974.5554,873.5784494783611,02,90,No,,,,,,,,,No,,Yes,Never,No,,Agree,Don't know,Agree,Don't know,Agree,Agree,Agree,Agree,Yes,Yes,Roughly rectangular,,,2,2,,Flat,3,2,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,18,Ordinary HH,974.5554,873.5784494783611,01,60,No,,,,,,,,,No,,No,,No,,Agree,Don't know,Agree,Don't know,Don't know,Don't know,Strongly Disagree,Don't know,Yes,Yes,Roughly rectangular,,,3,2,,Flat,2,2,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,285,Rural,19,Ordinary HH,974.5554,873.5784494783611,01,40,No,,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Don't know,Don't know,Don't know,Don't know,Strongly Disagree,Don't know,Yes,No,Roughly square,,3,,,,Flat,3,0,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,1,Ordinary HH,1101.067,1151.904182989738,01,120,No,,,,,,,,,Yes,Always,No,,No,,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,2,Ordinary HH,1101.067,1151.904182989738,02,120,Yes,,,,,,,,,No,,No,,No,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Strongly Agree,Don't know,Yes,No,Roughly rectangular,,,3,2,,Flat,3,1,Yes,Fuel savings,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,3,Ordinary HH,1101.067,1151.904182989738,02,120,No,,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Don't know,Don't know,Strongly Agree,Don't know,Disagree,Agree,Yes,No,Roughly rectangular,,,3,2,,Flat,5,1,Yes,Fuel savings,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,4,Ordinary HH,1101.067,1151.904182989738,01,60,No,,,,,,,,,No,,Yes,Always,No,,Strongly Agree,Agree,Don't know,No Opinion,Agree,Don't know,Agree,Agree,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,6,Ordinary HH,1101.067,1151.904182989738,02,180,Yes,,,,,,,,,Yes,Less than half the time,Yes,Always,Yes,Always,Agree,Strongly Agree,No Opinion,Strongly Agree,Strongly Agree,No Opinion,Strongly Agree,Strongly Agree,Yes,No,Roughly rectangular,,,4,2,,Flat,3,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,8,Ordinary HH,1101.067,1151.904182989738,02,240,No,,,,,,,,,No,,Yes,More than half the time,Yes,Always,Agree,Agree,No Opinion,Agree,No Opinion,No Opinion,Disagree,No Opinion,Yes,No,Roughly rectangular,,,4,3,,Flat,4,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,9,Ordinary HH,1101.067,1151.904182989738,02,240,No,,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Don't know,Disagree,Strongly Disagree,Don't know,Disagree,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,10,Ordinary HH,1101.067,1151.904182989738,01,120,No,,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Don't know,Agree,Agree,Disagree,Agree,Don't know,Yes,No,Roughly rectangular,,,3,2,,Flat,3,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,11,Ordinary HH,1101.067,1151.904182989738,02,60,No,,,,,,,,,No,,No,,No,,Disagree,Disagree,Don't know,Don't know,Strongly Agree,Don't know,Strongly Agree,Don't know,Yes,No,Roughly square,,4,,,,Flat,2,1,Yes,Fuel savings,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,12,Ordinary HH,1101.067,1151.904182989738,02,260,No,,,,,,,,,No,,Yes,Always,No,,Don't know,Agree,Don't know,Agree,Agree,Don't know,No Opinion,Agree,Yes,No,Roughly square,,6,,,,Flat,2,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,13,Ordinary HH,1101.067,1151.904182989738,02,180,No,,,,,,,,,No,,No,,No,,No Opinion,Strongly Agree,No Opinion,Agree,Agree,No Opinion,Disagree,No Opinion,Yes,No,Roughly rectangular,,,3,2,,Flat,3,1,Yes,Fuel savings,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,14,Ordinary HH,1101.067,1151.904182989738,02,180,Yes,,,,,,,,,No,,Yes,About half the time,No,,Agree,Agree,Don't know,Don't know,Agree,Don't know,Agree,Don't know,Yes,No,Roughly square,,4,,,,Flat,2,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,15,Ordinary HH,1101.067,1151.904182989738,02,90,Yes,,,,,,,,,No,,No,,No,,Don't know,Don't know,Strongly Disagree,Don't know,Agree,Don't know,Strongly Agree,Don't know,Yes,No,Roughly square,,2,,,,Flat,5,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,16,Ordinary HH,1101.067,1151.904182989738,02,60,Yes,,,,,,,,,No,,No,,No,,Don't know,Agree,Don't know,Don't know,Agree,Don't know,Strongly Disagree,Don't know,Yes,No,Roughly rectangular,,,3,2,,Flat,3,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,17,Ordinary HH,1101.067,1151.904182989738,02,120,No,,,,,,,,,No,,No,,No,,Don't know,Agree,Don't know,No Opinion,Strongly Agree,Don't know,Strongly Agree,Agree,Yes,Yes,Roughly rectangular,,,5,2,,Flat,5,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,18,Ordinary HH,1101.067,1151.904182989738,02,240,Yes,,,,,,,,,Yes,Never,Yes,Less than half the time,Yes,Never,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Yes,Yes,Roughly rectangular,,,5,3,,Flat,3,3,Yes,Fuel savings,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,19,Ordinary HH,1101.067,1151.904182989738,02,240,No,,,,,,,,,No,,Yes,Less than half the time,Yes,Less than half the time,No Opinion,No Opinion,No Opinion,Agree,Agree,No Opinion,Disagree,Agree,Yes,No,Roughly rectangular,,,3,2,,Flat,3,2,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kayonza,286,Rural,21,Ordinary HH,1101.067,1151.904182989738,02,90,No,,,,,,,,,No,,Yes,Always,No,,Strongly Agree,Disagree,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Yes,No,Roughly square,,2,,,,Flat,2,2,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,1,Ordinary HH,266.4957593984962,255.5359126795138,02,60,No,,,,,,,,,No,,Yes,About half the time,No,,Don't know,Don't know,Don't know,Don't know,Strongly Agree,Don't know,Disagree,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,2,Ordinary HH,266.4957593984962,255.5359126795138,02,240,No,,,,,,,,,No,,No,,No,,Don't know,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Disagree,Don't know,Yes,No,Roughly rectangular,,,3,2,,Flat,3,1,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,3,Ordinary HH,266.4957593984962,255.5359126795138,02,90,Yes,,,,,,,,,Yes,Did not cook beans in the last 7 days,Yes,Never,No,,Agree,Agree,Agree,Don't know,Strongly Agree,Agree,Disagree,Don't know,Yes,No,Roughly rectangular,,,3,2,,Flat,3,1,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,4,Ordinary HH,266.4957593984962,255.5359126795138,02,120,No,,,,,,,,,No,,No,,No,,Don't know,Agree,Don't know,Don't know,Strongly Agree,Don't know,Disagree,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,5,Ordinary HH,266.4957593984962,255.5359126795138,02,120,No,,,,,,,,,Yes,Never,Yes,Always,No,,No Opinion,Strongly Agree,No Opinion,Agree,Agree,No Opinion,Disagree,Agree,Yes,No,Roughly rectangular,,,4,3,,Flat,3,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,6,Ordinary HH,266.4957593984962,255.5359126795138,01,90,No,,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Don't know,Agree,Don't know,Don't know,Strongly Agree,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,7,Ordinary HH,266.4957593984962,255.5359126795138,01,180,No,,,,,,,,,No,,No,,No,,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Yes,No,Roughly rectangular,,,3,3,,Roughly conical,3,2,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,8,Ordinary HH,266.4957593984962,255.5359126795138,02,180,Yes,,Traditional/Locally built stove,Traditional/Locally built stove,3-Stones/Open fire stove,Traditional/Locally built stove,3-Stones/Open fire stove,Traditional/Locally built stove,Traditional/Locally built stove,Yes,Never,Yes,Always,No,,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Yes,No,Roughly rectangular,,,5,3,,Flat,3,3,No,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,9,Ordinary HH,266.4957593984962,255.5359126795138,02,90,Yes,,,,,,,,,Yes,Never,Yes,More than half the time,No,,Don't know,Agree,Strongly Disagree,Don't know,Strongly Agree,Agree,Strongly Disagree,Don't know,Yes,No,Roughly rectangular,,,3,2,,Flat,3,0,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,10,Ordinary HH,2013.86,2164.939551436995,01,240,No,,,,,,,,,Yes,More than half the time,Yes,Always,No,,Strongly Agree,Don't know,Agree,Don't know,Don't know,Don't know,Agree,Don't know,Yes,No,Roughly square,,2,,,,Flat,6,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,11,Ordinary HH,2013.86,2164.939551436995,02,90,No,,,,,,,,,No,,Yes,More than half the time,No,,Strongly Agree,Strongly Agree,Agree,Don't know,Don't know,Don't know,Strongly Disagree,No Opinion,Yes,No,Roughly square,,2,,,,Flat,2,1,No,Speed to cook,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,12,Ordinary HH,266.4957593984962,255.5359126795138,02,30,No,,,,,,,,,No,,Yes,Always,No,,Agree,Don't know,Don't know,Disagree,Agree,Disagree,Disagree,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,13,Ordinary HH,2013.86,2164.939551436995,02,180,No,,,,,,,,,Yes,Never,No,,No,,Don't know,Agree,Don't know,No Opinion,Disagree,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,14,Ordinary HH,2013.86,2164.939551436995,02,240,No,,,,,,,,,No,,No,,No,,Don't know,Strongly Agree,Don't know,No Opinion,Strongly Disagree,Don't know,No Opinion,Don't know,Yes,No,Roughly square,,3,,,,Flat,3,2,No,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,15,Ordinary HH,2013.86,2164.939551436995,02,180,Yes,,,,,,,,,No,,Yes,Always,No,,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Don't know,Strongly Disagree,Strongly Agree,Yes,No,Roughly square,,3,,,,Flat,3,0,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,16,Ordinary HH,2013.86,2164.939551436995,02,240,No,,,,,,,,,No,,Yes,More than half the time,No,,No Opinion,Strongly Agree,No Opinion,Agree,Agree,No Opinion,Strongly Disagree,Agree,Yes,No,Roughly rectangular,,,5,4,,Flat,3,3,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,17,Ordinary HH,2013.86,2164.939551436995,02,240,No,,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Don't know,Strongly Agree,Agree,Agree,Strongly Disagree,Don't know,Yes,No,Roughly square,,2,,,,Flat,2,1,Yes,Fuel savings,,,,,,,,,,,, 
Eastern Province,Kirehe,287,Rural,18,Ordinary HH,2013.86,2164.939551436995,02,180,No,,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Agree,Don't know,No Opinion,Agree,Strongly Disagree,Don't know,Yes,Yes,Roughly square,,2,,,,Flat,2,0,Yes,Fuel savings,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,1,Ordinary HH,23.3553164556962,22.24977139367359,02,120,No,No,,,,,,,,No,,Yes,Less than half the time,No,,Strongly Agree,Agree,Don't know,Don't know,Don't know,Don't know,Strongly Disagree,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,2,Ordinary HH,23.3553164556962,22.24977139367359,01,60,No,No,,,,,,,,No,,Yes,Always,No,,Agree,Don't know,Agree,Agree,Don't know,Agree,Strongly Disagree,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,3,Ordinary HH,23.3553164556962,22.24977139367359,02,120,No,No,,,,,,,,Yes,Never,Yes,Never,No,,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,4,Ordinary HH,23.3553164556962,22.24977139367359,02,240,Yes,Yes,Manufactured biomass stove,Traditional/Locally built stove,Manufactured biomass stove,Traditional/Locally built stove,Manufactured biomass stove,Traditional/Locally built stove,Manufactured biomass stove,Yes,Never,Yes,Never,Yes,Always,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,No Opinion,Yes,No,Roughly rectangular,,,4,3,,Flat,3,1,Yes,Speed to cook,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,5,Ordinary HH,221.4084,219.7330436899871,01,90,No,No,,,,,,,,No,,Yes,About half the time,No,,Strongly Agree,Strongly Agree,Don't know,Agree,Strongly Disagree,Don't know,Strongly Disagree,Don't know,Yes,No,Roughly square,,3,,,,Flat,3,0,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,6,Ordinary HH,23.3553164556962,22.24977139367359,01,240,Yes,No,,,,,,,,No,,Yes,About half the time,No,,Strongly Agree,Strongly Agree,No Opinion,Strongly Agree,Strongly Agree,No Opinion,Strongly Disagree,Strongly Agree,Yes,No,Roughly rectangular,,,3,2,,Flat,3,1,Yes,Speed to cook,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,7,Ordinary HH,23.3553164556962,22.24977139367359,02,120,No,No,,,,,,,,No,,Yes,Always,No,,Don't know,Strongly Agree,Agree,Don't know,Strongly Agree,Don't know,Disagree,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,8,Ordinary HH,23.3553164556962,22.24977139367359,02,60,No,No,,,,,,,,No,,No,,No,,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Don't know,Disagree,Agree,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,9,Ordinary HH,23.3553164556962,22.24977139367359,01,60,No,No,,,,,,,,No,,No,,No,,Don't know,Agree,Don't know,Strongly Disagree,Strongly Agree,Disagree,Disagree,No Opinion,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,10,Ordinary HH,221.4084,219.7330436899871,01,180,No,No,,,,,,,,No,,Yes,About half the time,No,,Strongly Agree,Agree,Don't know,Strongly Disagree,Agree,Don't know,Strongly Disagree,Don't know,Yes,Yes,Roughly square,,2,,,,Flat,4,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,11,Ordinary HH,221.4084,219.7330436899871,01,240,No,No,,,,,,,,Yes,Never,No,,No,,Don't know,Agree,Don't know,Don't know,Strongly Disagree,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,12,Ordinary HH,221.4084,219.7330436899871,02,120,No,No,,,,,,,,No,,Yes,Always,No,,Strongly Agree,Strongly Agree,Don't know,Agree,Strongly Disagree,Don't know,Strongly Disagree,Don't know,Yes,Yes,Roughly square,,2,,,,Flat,2,1,Yes,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,13,Ordinary HH,221.4084,219.7330436899871,04,150,No,No,,,,,,,,No,,No,,No,,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Yes,No,Roughly square,,3,,,,Flat,3,2,No,Fuel used,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,15,Ordinary HH,221.4084,219.7330436899871,02,90,Yes,No,,,,,,,,No,,Yes,Less than half the time,No,,Agree,Don't know,Agree,Don't know,Agree,Don't know,Strongly Disagree,Don't know,Yes,No,Roughly rectangular,,,3,2,,Flat,2,2,Yes,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,16,Ordinary HH,221.4084,219.7330436899871,02,90,Yes,No,,,,,,,,No,,No,,No,,Agree,Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Don't know,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Eastern Province,Kirehe,288,Urban,17,Ordinary HH,221.4084,219.7330436899871,02,60,Yes,No,,,,,,,,Yes,Less than half the time,No,,No,,Agree,Strongly Agree,No Opinion,Don't know,Don't know,Agree,Strongly Disagree,Strongly Disagree,Yes,Yes,Roughly rectangular,,,3,2,,Flat,2,2,Yes,Price,,,,,,,,,,,, 
