PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,K1A,K1B,K1C,K1D,K2A,K2B,K2C,K2D,K3A,K3B,K3C,K3D,K4A,K4B,K4C,K4D,K5A,K5B,K5C,K5D,K6A,K6B,K6C,K6D,K7A,K7B,K7C,K7D,K8A,K8B,K8C,K8D,K9A,K9B,K9C,K9D,L1A,L2A,L3A,L4A_1,L4A_2,L4A_3,L4A_4,L4A_5,L5A,L6A,L7A,L8A,L9A,L1B,L2B,L3B,L4B_1,L4B_2,L4B_3,L4B_4,L4B_5,L5B,L6B,L7B,L8B,L9B,L1C,L2C,L3C,L4C_1,L4C_2,L4C_3,L4C_4,L4C_5,L5C,L6C,L7C,L8C,L9C,L1D,L2D,L3D,L4D_1,L4D_2,L4D_3,L4D_4,L4D_5,L5D,L6D,L7D,L8D,L9D,L1E,L2E,L3E,L4E_1,L4E_2,L4E_3,L4E_4,L4E_5,L5E,L6E,L7E,L8E,L9E
Southern Province,Gisagara,60,Rural,10,HH Surrounding Camp,131.6717,133.7738781128988,,,,,60,,50,60,60,,30,30,30,,30,0,120,,480,0,30,,30,30,30,,30,40,30,,30,30,30,,30,30,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,60,Rural,11,HH Surrounding Camp,131.6717,133.7738781128988,,,,,180,30,,,120,30,,,45,0,,,360,0,,,60,45,,,120,90,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,60,Rural,12,HH Surrounding Camp,41.58053684210525,38.33003374210595,,,,,60,0,0,30,0,0,25,30,0,0,30,45,180,0,0,0,120,60,180,45,60,60,0,90,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,60,Rural,13,HH Surrounding Camp,41.58053684210525,38.33003374210595,,,,,100,0,,,20,0,,,60,0,,,360,0,,,60,60,,,0,0,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,2,2,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,60,Rural,14,HH Surrounding Camp,131.6717,133.7738781128988,,,,,180,,0,,0,,0,,0,,0,,300,,0,,120,,0,,0,,0,,60,,60,,60,,60,,1,1,0,,,,,,0,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,60,Rural,15,HH Surrounding Camp,131.6717,133.7738781128988,,,,,90,0,0,0,60,180,0,120,60,60,0,60,360,0,360,0,60,180,120,180,120,0,0,60,60,0,60,0,0,0,60,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,60,Rural,16,HH Surrounding Camp,131.6717,133.7738781128988,,,,,,,120,120,,,180,180,,,0,0,,,360,0,,,180,150,,,0,0,,,45,30,,,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,60,Rural,17,HH Surrounding Camp,41.58053684210525,38.33003374210595,,,,,80,90,0,0,30,0,30,0,30,0,0,0,180,0,360,0,120,50,60,120,0,30,0,0,0,0,0,0,0,30,0,90,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,60,Rural,18,HH Surrounding Camp,131.6717,133.7738781128988,,,,,60,,60,,0,,0,,0,,0,,180,,0,,30,,50,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,61,Rural,1,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,120,,0,0,120,,0,0,0,,0,0,120,,300,0,30,,360,360,0,,0,0,60,,60,0,0,,0,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,2,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,60,0,60,,30,0,30,,0,30,30,,120,0,480,,30,30,60,,0,30,30,,0,30,60,,30,30,30,,0,,0,,,,,,0,0,0,,0,2,1,0,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,3,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,180,0,120,0,120,180,240,120,0,60,0,0,360,0,480,0,180,120,120,180,0,60,0,60,120,60,120,60,0,0,0,0,0,,0,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,4,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,160,0,90,,150,0,60,,30,0,30,,180,0,360,,120,60,180,,0,30,30,,30,120,60,,100,30,120,,0,,0,,,,,,1,0,0,,1,0,,,,,,,,1,0,0,,0,1,0,0,,,,,,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,5,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,100,0,0,,60,0,0,,30,0,0,,360,0,600,,30,30,60,,0,30,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,6,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,50,,50,,120,,60,,0,,0,,360,,360,,30,,30,,0,,0,,0,,120,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,7,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,60,0,60,0,30,30,30,30,30,30,30,30,120,0,480,0,30,30,30,30,30,30,30,30,40,30,50,60,30,30,30,30,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,1,1,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,8,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,100,,,,120,,,,0,,,,600,,,,60,,,,0,,,,0,,,,0,,,,2,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,9,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,60,,0,,0,,0,,0,,0,,0,,0,,30,,30,,0,,0,,0,,0,,0,,0,,2,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,61,Rural,10,HH Surrounding Camp,102.5527,100.9665520972055,,,,,160,0,90,0,120,0,60,0,0,0,30,0,660,0,540,0,30,120,60,180,0,60,0,30,60,30,90,30,60,30,90,180,0,,0,,,,,,1,0,0,,1,1,1,1,0,0,1,0,0,0,0,0,,0,1,0,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,1,0,0,1,1,0,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,11,HH Surrounding Camp,102.5527,100.9665520972055,,,,,100,,90,,540,,120,,0,,0,,360,,360,,120,,180,,0,,30,,60,,60,,90,,120,,0,,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,,0
Southern Province,Gisagara,61,Rural,12,HH Surrounding Camp,102.5527,100.9665520972055,,,,,120,,60,0,0,,0,200,0,,0,0,400,,600,0,60,,60,120,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,61,Rural,13,HH Surrounding Camp,102.5527,100.9665520972055,,,,,120,0,,,60,60,,,0,0,,,0,0,,,60,0,,,0,0,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,61,Rural,14,HH Surrounding Camp,32.60649948717949,34.66676510422474,,,,,180,0,0,0,60,180,30,180,0,0,0,0,360,0,360,0,0,180,0,180,0,0,0,0,180,0,180,0,0,0,0,0,1,1,0,,,,,,1,1,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,61,Rural,15,HH Surrounding Camp,102.5527,100.9665520972055,,,,,60,,60,,60,,60,,0,,0,,300,,400,,60,,60,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,61,Rural,16,HH Surrounding Camp,102.5527,100.9665520972055,,,,,0,10,,,0,0,,,0,0,,,0,0,,,30,30,,,0,45,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,61,Rural,17,HH Surrounding Camp,102.5527,100.9665520972055,,,,,15,,0,0,60,,0,0,0,,0,0,180,,0,0,30,,60,0,0,,30,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,61,Rural,18,HH Surrounding Camp,102.5527,100.9665520972055,,,,,120,,0,,180,,60,,0,,0,,120,,240,,60,,120,,60,,0,,120,,240,,10,,240,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,62,Rural,1,HH Surrounding Camp,107.9633,104.230411542297,,,,,180,,0,,0,,0,,0,,0,,0,,0,,45,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,2,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,120,,0,0,60,,0,0,30,,0,0,90,,120,0,60,,120,30,0,,0,45,0,,0,0,0,,0,120,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,62,Rural,3,HH Surrounding Camp,107.9633,104.230411542297,,,,,0,0,0,0,0,0,60,0,0,0,30,0,0,0,210,0,0,0,180,30,0,0,0,45,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,4,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,90,,60,,0,,0,,0,,0,,360,,420,,60,,120,,0,,0,,60,,90,,30,,240,,0,,0,,,,,,1,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,5,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,110,0,0,,0,0,0,,0,0,30,,360,0,540,,60,120,180,,0,60,30,,30,0,60,,30,0,90,,0,,0,,,,,,1,0,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,1,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,6,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,80,0,0,0,60,0,0,0,30,0,0,0,720,0,360,0,60,120,180,60,0,30,0,30,0,0,0,0,0,0,0,0,1,1,0,,,,,,1,0,0,,1,1,1,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,7,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,180,,0,,0,,0,,0,,0,,120,,240,,0,,0,,0,,0,,90,,90,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,8,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,60,,50,,20,,20,,0,,0,,400,,400,,180,,150,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,62,Rural,9,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,,,100,,,,0,,,,0,,,,250,,,,60,,,,0,,,,120,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,10,HH Surrounding Camp,107.9633,104.230411542297,,,,,50,,50,,30,,60,,0,,0,,360,,600,,30,,60,,0,,0,,30,,120,,0,,0,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,1,1,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,62,Rural,11,HH Surrounding Camp,107.9633,104.230411542297,,,,,125,0,0,,0,0,0,,0,0,0,,120,0,630,,0,0,180,,0,0,0,,120,0,120,,0,0,0,,0,,0,,,,,,0,0,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,12,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,120,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,13,HH Surrounding Camp,107.9633,104.230411542297,,,,,120,,120,60,60,,60,60,30,,30,30,600,,700,0,60,,60,60,0,,0,120,0,,0,0,0,,0,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,14,HH Surrounding Camp,107.9633,104.230411542297,,,,,120,,120,,120,,60,,120,,60,,800,,800,,60,,60,,60,,60,,0,,0,,0,,0,,1,1,1,1,1,1,1,1,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,15,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,120,,120,,60,,60,,0,,0,,300,,500,,60,,60,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,16,HH Surrounding Camp,40.30629866666667,42.51751868209943,,,,,60,0,30,0,30,30,30,30,30,30,30,30,30,0,480,0,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0
Southern Province,Gisagara,62,Rural,17,HH Surrounding Camp,107.9633,104.230411542297,,,,,60,0,60,0,30,30,30,30,40,0,30,0,30,0,120,60,30,30,30,30,0,60,0,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,62,Rural,18,HH Surrounding Camp,107.9633,104.230411542297,,,,,60,40,60,,30,30,60,,30,30,30,,240,0,240,,30,30,60,,0,30,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,1,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,120,,120,0,60,,60,120,60,,60,60,500,,700,0,60,,60,60,0,,0,0,0,,0,0,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,63,Rural,2,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,,,90,,,,30,,,,0,,,,360,,,,120,,,,0,,,,60,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,3,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,120,,0,0,18,,360,480,0,,0,0,60,,0,0,60,,120,50,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,63,Rural,4,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,60,,60,60,60,,60,30,30,,30,30,120,,480,0,300,,30,30,60,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,5,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,0,,0,60,0,,30,30,0,,0,30,120,,0,0,30,,30,30,30,,30,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,63,Rural,6,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,60,,,0,30,,,30,30,,,30,0,,,0,30,,,60,0,,,30,0,,,0,0,,,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,7,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,120,,,,60,,,,0,,,,200,,,,60,,,,0,,,,0,,,,0,,,,1,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,63,Rural,8,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,50,,60,0,60,,0,0,0,,0,0,150,,180,0,60,,60,30,0,,0,30,0,,60,30,0,,90,90,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,9,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,100,0,0,0,60,0,0,0,60,30,0,0,60,0,650,0,30,60,30,120,0,30,0,30,30,0,30,0,0,60,0,60,0,,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,63,Rural,10,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,60,0,,,60,0,,,60,0,,,360,0,,,180,200,,,0,30,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0
Southern Province,Gisagara,63,Rural,11,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,30,0,,0,120,300,,0,0,0,,0,420,0,,0,0,240,,240,0,0,,0,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,12,HH Surrounding Camp,6.823637,6.732506251579617,,,,,120,0,0,,30,0,60,,0,0,0,,0,0,0,,45,60,240,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,13,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,60,0,80,0,120,300,120,0,0,0,0,0,360,0,360,0,0,360,60,360,0,60,0,60,40,0,40,0,0,0,0,0,2,2,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,14,HH Surrounding Camp,6.823637,6.732506251579617,,,,,180,,0,0,60,,45,0,0,,0,0,180,,240,0,45,,120,30,0,,0,300,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,15,HH Surrounding Camp,6.823637,6.732506251579617,,,,,90,0,,0,120,60,,60,30,0,,0,720,0,,0,120,60,,30,30,30,,30,60,30,,60,90,30,,30,1,1,0,,,,,,1,0,0,,1,1,1,1,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,16,HH Surrounding Camp,71.29825839743592,65.15481707379413,,,,,60,0,,,60,60,,,0,0,,,500,0,,,60,60,,,0,0,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,17,HH Surrounding Camp,6.823637,6.732506251579617,,,,,180,,0,0,45,,60,0,0,,0,0,0,,240,0,30,,180,90,0,,0,30,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,63,Rural,18,HH Surrounding Camp,6.823637,6.732506251579617,,,,,80,0,0,,540,0,60,,30,0,40,,360,0,420,,120,60,90,,0,60,0,,0,0,30,,0,0,90,,1,0,0,,,,,,0,0,0,,0,1,0,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,64,Rural,1,HH Surrounding Camp,72.75357836065574,65.06711909665454,,,,,60,,,,0,,,,0,,,,0,,,,0,,,,0,,,,30,,,,0,,,,0,,0,,,,,,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,64,Rural,2,HH Surrounding Camp,72.75357836065574,65.06711909665454,,,,,90,,,,60,,,,0,,,,300,,,,60,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,64,Rural,3,HH Surrounding Camp,72.75357836065574,65.06711909665454,,,,,100,,100,,0,,0,,0,,0,,360,,360,,240,,30,,0,,30,,0,,30,,0,,0,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0
Southern Province,Gisagara,64,Rural,4,HH Surrounding Camp,72.75357836065574,65.06711909665454,,,,,90,60,0,,60,0,90,,0,0,0,,360,0,360,,30,60,60,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,64,Rural,5,HH Surrounding Camp,54.92535,53.80802048772765,,,,,60,0,60,0,30,30,30,30,30,30,30,30,120,0,480,0,30,30,40,30,0,60,0,30,0,30,30,30,30,30,30,30,1,1,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Southern Province,Gisagara,64,Rural,6,HH Surrounding Camp,72.75357836065574,65.06711909665454,,,,,60,0,,,30,30,,,30,30,,,360,0,,,30,30,,,30,30,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Province,Gisagara,64,Rural,7,HH Surrounding Camp,72.75357836065574,65.06711909665454,,,,,70,,50,0,90,,60,0,0,,0,0,180,,360,0,60,,120,90,0,,0,30,0,,0,0,0,,120,120,1,1,1,0,1,1,0,0,1,0,0,,0,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,,1,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Southern Province,Gisagara,64,Rural,8,HH Surrounding Camp,72.75357836065574,65.06711909665454,,,,,70,,,,360,,,,0,,,,240,,,,30,,,,0,,,,0,,,,0,,,,1,1,1,0,0,1,1,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,0,0,1,1,0
Southern Province,Gisagara,64,Rural,9,HH Surrounding Camp,72.75357836065574,65.06711909665454,,,,,60,,,,0,,,,0,,,,0,,,,30,,,,0,,,,0,,,,0,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
