PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,I01,I17A,I18A,I19A,I17B,I18B,I19B,I17C,I18C,I19C,I17D,I18D,I19D,J01,J02,J03,J03_OTHER,J04,J05,J06,J06_OTHER
Northern Province,Gicumbi,234,Rural,16,Ordinary HH,1475.391,1759.695574365791,02,90,Weekly,20,90,Weekly,15,90,Weekly,30,90,Weekly,60,No,,, ,No,,, 
Northern Province,Gicumbi,234,Rural,17,Ordinary HH,1475.391,1759.695574365791,02,180,Daily,120,190,Weekly,0,0,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,234,Rural,18,Ordinary HH,1475.391,1759.695574365791,02,0,,,0,,,30,Weekly,0,0,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,1,Ordinary HH,1095.941072368421,1074.740835205328,02,30,Weekly,5,,,,0,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,2,Ordinary HH,2414.247,2611.102786186575,02,180,Daily,20,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Northern Province,Gicumbi,235,Rural,3,Ordinary HH,1095.941072368421,1074.740835205328,02,20,Daily,15,20,Daily,30,30,Daily,20,,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,5,Ordinary HH,1095.941072368421,1074.740835205328,02,20,Daily,30,30,Daily,20,0,,,15,Daily,0,Yes,Separate solid fuel stove,Firewood, ,No,,, 
Northern Province,Gicumbi,235,Rural,6,Ordinary HH,1095.941072368421,1074.740835205328,02,180,Weekly,120,,,,0,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,7,Ordinary HH,1095.941072368421,1074.740835205328,02,180,Weekly,45,240,Daily,30,0,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,8,Ordinary HH,2414.247,2611.102786186575,02,90,Weekly,20,0,,,120,Weekly,20,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Northern Province,Gicumbi,235,Rural,9,Ordinary HH,1095.941072368421,1074.740835205328,02,30,Daily,30,0,,,30,Weekly,0,0,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,10,Ordinary HH,2414.247,2611.102786186575,02,180,Weekly,20,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Northern Province,Gicumbi,235,Rural,11,Ordinary HH,1095.941072368421,1074.740835205328,02,120,Weekly,20,,,,120,Weekly,30,150,Weekly,120,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,12,Ordinary HH,2414.247,2611.102786186575,02,180,Weekly,120,,,,0,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,13,Ordinary HH,1095.941072368421,1074.740835205328,02,0,,,,,,0,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,14,Ordinary HH,1095.941072368421,1074.740835205328,03,180,Weekly,30,,,,900,Weekly,20,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Northern Province,Gicumbi,235,Rural,16,Ordinary HH,2414.247,2611.102786186575,02,0,,,0,,,240,Daily,20,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Northern Province,Gicumbi,235,Rural,17,Ordinary HH,1095.941072368421,1074.740835205328,01,90,Weekly,20,,,,,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,19,Ordinary HH,1095.941072368421,1074.740835205328,02,120,Weekly,30,,,,90,Weekly,40,,,,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,20,Ordinary HH,1095.941072368421,1074.740835205328,02,0,,,,,,0,,,30,Weekly,0,No,,, ,No,,, 
Northern Province,Gicumbi,235,Rural,21,Ordinary HH,2414.247,2611.102786186575,02,180,Weekly,60,,,,0,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,1,Ordinary HH,467.3843309859154,451.4221479523578,02,120,Weekly,20,,,,0,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,2,Ordinary HH,1896.245,1600.476874930241,02,15,Daily,15,,,,0,,,0,,,Yes,Separate solid fuel stove,Biogas, ,No,,, 
Northern Province,Gicumbi,236,Rural,3,Ordinary HH,467.3843309859154,451.4221479523578,01,120,Daily,20,,,,120,Daily,20,,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,4,Ordinary HH,1896.245,1600.476874930241,02,15,Weekly,20,0,,,20,Weekly,15,0,,,Yes,Separate solid fuel stove,Firewood, ,No,,, 
Northern Province,Gicumbi,236,Rural,5,Ordinary HH,467.3843309859154,451.4221479523578,02,150,Weekly,30,,,,90,Weekly,0,90,Daily,60,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,6,Ordinary HH,1896.245,1600.476874930241,02,30,Daily,30,,,,0,,,0,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,7,Ordinary HH,467.3843309859154,451.4221479523578,02,120,Weekly,10,,,,0,,,0,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,8,Ordinary HH,1896.245,1600.476874930241,02,180,Bi-weekly,120,,,,0,,,0,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,9,Ordinary HH,467.3843309859154,451.4221479523578,02,120,Bi-weekly,20,0,,,90,Bi-weekly,15,,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,10,Ordinary HH,467.3843309859154,451.4221479523578,02,240,Daily,20,0,,,0,,,0,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,11,Ordinary HH,467.3843309859154,451.4221479523578,02,30,Weekly,60,30,Weekly,5,0,,,0,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,12,Ordinary HH,467.3843309859154,451.4221479523578,02,240,Bi-weekly,30,0,,,120,Bi-weekly,30,0,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,13,Ordinary HH,467.3843309859154,451.4221479523578,02,120,Weekly,15,0,,,180,Weekly,40,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Northern Province,Gicumbi,236,Rural,14,Ordinary HH,1896.245,1600.476874930241,02,60,Daily,5,,,,,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,15,Ordinary HH,467.3843309859154,451.4221479523578,02,30,Daily,5,185,Weekly,45,0,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,17,Ordinary HH,467.3843309859154,451.4221479523578,01,0,,,30,Weekly,0,,,,,,,No,,, ,No,,, 
Northern Province,Gicumbi,236,Rural,18,Ordinary HH,1896.245,1600.476874930241,02,120,Daily,10,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Northern Province,Gicumbi,236,Rural,21,Ordinary HH,1896.245,1600.476874930241,02,60,Weekly,20,0,,,120,Weekly,30,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,1,Ordinary HH,464.1061442786069,459.6577507926769,02,180,Weekly,65,240,Monthly,0,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,2,Ordinary HH,464.1061442786069,459.6577507926769,02,240,Weekly,45,,,,0,,,240,Monthly,120,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,3,Ordinary HH,464.1061442786069,459.6577507926769,02,120,Weekly,45,180,Bi-weekly,30,120,Monthly,60,180,Bi-weekly,45,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,4,Ordinary HH,464.1061442786069,459.6577507926769,02,120,Daily,10,90,Daily,10,5,Daily,10,5,Daily,10,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,5,Ordinary HH,1696.097,1622.525097752176,02,45,Weekly,30,30,Weekly,30,90,Weekly,30,90,Weekly,60,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,6,Ordinary HH,464.1061442786069,459.6577507926769,01,60,Weekly,65,,,,,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,7,Ordinary HH,464.1061442786069,459.6577507926769,02,60,Daily,65,,,,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,8,Ordinary HH,1696.097,1622.525097752176,01,0,,,,,,60,Weekly,65,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,9,Ordinary HH,464.1061442786069,459.6577507926769,01,120,Daily,65,,,,140,Daily,0,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,10,Ordinary HH,1696.097,1622.525097752176,02,60,Daily,20,120,Daily,20,0,,,60,Daily,60,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,11,Ordinary HH,1696.097,1622.525097752176,01,0,,,120,Weekly,120,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,12,Ordinary HH,1696.097,1622.525097752176,01,180,Daily,10,180,Daily,10,120,Daily,0,120,Daily,120,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,13,Ordinary HH,1696.097,1622.525097752176,01,90,Weekly,120,,,,,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,14,Ordinary HH,1696.097,1622.525097752176,02,60,Daily,40,,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,15,Ordinary HH,464.1061442786069,459.6577507926769,01,60,Bi-weekly,90,,,,,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,16,Ordinary HH,464.1061442786069,459.6577507926769,02,120,Daily,100,,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,17,Ordinary HH,1696.097,1622.525097752176,02,120,Daily,60,0,,,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,237,Rural,18,Ordinary HH,1696.097,1622.525097752176,02,180,Daily,120,60,Bi-weekly,0,120,Weekly,80,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,1,Ordinary HH,140.3077529411765,134.329019132384,01,40,Daily,30,120,Weekly,15,0,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,2,Ordinary HH,146.0346,136.8064822256545,01,30,Weekly,45,45,Weekly,45,,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,3,Ordinary HH,146.0346,136.8064822256545,02,30,Monthly,10,,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,4,Ordinary HH,146.0346,136.8064822256545,01,,,,,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,5,Ordinary HH,146.0346,136.8064822256545,02,30,Weekly,45,,,,45,Weekly,30,120,Weekly,30,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,6,Ordinary HH,140.3077529411765,134.329019132384,02,180,Weekly,10,0,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,7,Ordinary HH,146.0346,136.8064822256545,02,35,Monthly,15,,,,25,Monthly,0,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,8,Ordinary HH,146.0346,136.8064822256545,02,0,,,10,Monthly,0,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,9,Ordinary HH,146.0346,136.8064822256545,08,30,Weekly,0,,,,45,Monthly,0,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,10,Ordinary HH,146.0346,136.8064822256545,02,10,Weekly,10,20,Weekly,20,10,Weekly,15,20,Weekly,0,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,11,Ordinary HH,146.0346,136.8064822256545,01,30,Weekly,20,0,,,5,Weekly,10,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,12,Ordinary HH,146.0346,136.8064822256545,01,120,Weekly,60,30,Weekly,60,120,Weekly,30,30,Weekly,45,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,13,Ordinary HH,146.0346,136.8064822256545,02,120,Weekly,60,,,,45,Weekly,30,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,14,Ordinary HH,146.0346,136.8064822256545,01,120,Weekly,45,,,,120,Weekly,60,60,Weekly,60,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,15,Ordinary HH,146.0346,136.8064822256545,01,90,Weekly,60,,,,45,Weekly,30,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,16,Ordinary HH,140.3077529411765,134.329019132384,01,20,Bi-weekly,45,120,Weekly,0,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,17,Ordinary HH,140.3077529411765,134.329019132384,01,80,Daily,5,25,Daily,7,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,238,Urban,18,Ordinary HH,146.0346,136.8064822256545,02,60,Monthly,40,,,,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,1,Ordinary HH,169.8891,137.9227779381889,02,90,Weekly,60,,,,120,Weekly,30,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,2,Ordinary HH,70.92457572815535,70.39551744300411,01,,,,,,,60,Daily,60,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,3,Ordinary HH,169.8891,137.9227779381889,02,120,Weekly,45,,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,4,Ordinary HH,169.8891,137.9227779381889,01,10,Daily,0,,,,,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,5,Ordinary HH,169.8891,137.9227779381889,01,10,Daily,5,0,,,0,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,6,Ordinary HH,169.8891,137.9227779381889,01,45,Weekly,60,,,,,,,45,Weekly,60,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,7,Ordinary HH,169.8891,137.9227779381889,02,120,Weekly,120,,,,60,Weekly,120,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,8,Ordinary HH,169.8891,137.9227779381889,01,45,Daily,0,,,,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,9,Ordinary HH,169.8891,137.9227779381889,02,60,Weekly,15,0,,,90,Weekly,10,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,10,Ordinary HH,70.92457572815535,70.39551744300411,01,120,Weekly,120,,,,185,Weekly,0,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,12,Ordinary HH,169.8891,137.9227779381889,01,,,,,,,0,,,,,1,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,13,Ordinary HH,169.8891,137.9227779381889,01,10,Monthly,10,15,Monthly,0,5,Monthly,0,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,14,Ordinary HH,169.8891,137.9227779381889,02,90,Bi-weekly,120,180,Weekly,0,0,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,15,Ordinary HH,169.8891,137.9227779381889,01,0,,,180,Weekly,0,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,16,Ordinary HH,70.92457572815535,70.39551744300411,01,30,Daily,30,15,Weekly,20,20,Weekly,10,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,17,Ordinary HH,169.8891,137.9227779381889,03,40,Weekly,0,30,Daily,40,50,Weekly,0,40,Daily,40,No,,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,18,Ordinary HH,169.8891,137.9227779381889,02,10,Daily,10,,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,239,Urban,20,Ordinary HH,169.8891,137.9227779381889,03,0,,,,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,1,Ordinary HH,158.1368,152.0092513262373,01,90,Weekly,120,120,Weekly,120,120,Weekly,60,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,2,Ordinary HH,133.1912766197183,137.6695684911974,01,120,Weekly,30,20,Daily,20,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,3,Ordinary HH,133.1912766197183,137.6695684911974,02,0,,,,,,60,Daily,0,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,5,Ordinary HH,158.1368,152.0092513262373,01,,,,,,,30,Weekly,25,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,6,Ordinary HH,133.1912766197183,137.6695684911974,01,,,,,,,60,Daily,120,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,8,Ordinary HH,158.1368,152.0092513262373,02,60,Daily,0,,,,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,9,Ordinary HH,133.1912766197183,137.6695684911974,02,240,Weekly,60,0,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,10,Ordinary HH,158.1368,152.0092513262373,02,120,Weekly,0,25,Monthly,0,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,11,Ordinary HH,158.1368,152.0092513262373,02,60,Weekly,30,,,,25,Weekly,120,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,12,Ordinary HH,158.1368,152.0092513262373,02,60,Weekly,120,45,Weekly,120,60,Weekly,120,45,Weekly,30,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,13,Ordinary HH,158.1368,152.0092513262373,02,20,Bi-weekly,60,,,,75,Bi-weekly,70,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,14,Ordinary HH,158.1368,152.0092513262373,01,0,,,0,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,15,Ordinary HH,158.1368,152.0092513262373,01,60,Weekly,30,30,Weekly,60,90,Weekly,60,120,Weekly,60,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,17,Ordinary HH,158.1368,152.0092513262373,02,0,,,,,,0,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,18,Ordinary HH,158.1368,152.0092513262373,02,60,Weekly,10,0,,,60,Weekly,15,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,19,Ordinary HH,133.1912766197183,137.6695684911974,01,,,,,,,120,Daily,120,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,20,Ordinary HH,158.1368,152.0092513262373,02,20,Daily,15,,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,240,Urban,22,Ordinary HH,158.1368,152.0092513262373,01,30,Daily,30,120,Weekly,60,,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,1,Ordinary HH,530.1122167487684,570.8740427337843,01,,,,,,,180,Weekly,120,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,2,Ordinary HH,530.1122167487684,570.8740427337843,01,240,Daily,120,,,,,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,3,Ordinary HH,530.1122167487684,570.8740427337843,01,,,,,,,60,Weekly,65,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,4,Ordinary HH,530.1122167487684,570.8740427337843,02,360,Daily,120,,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,5,Ordinary HH,1262.32,1272.193733607633,02,120,Daily,120,,,,120,Weekly,0,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,6,Ordinary HH,1262.32,1272.193733607633,01,,,,,,,60,Weekly,60,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,7,Ordinary HH,530.1122167487684,570.8740427337843,02,240,Daily,60,240,Weekly,0,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,8,Ordinary HH,530.1122167487684,570.8740427337843,02,120,Daily,120,,,,120,Monthly,60,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,9,Ordinary HH,1262.32,1272.193733607633,01,180,Daily,60,0,,,0,,,120,Weekly,0,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,10,Ordinary HH,1262.32,1272.193733607633,02,45,Weekly,30,60,Weekly,120,120,Weekly,30,60,Weekly,60,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,11,Ordinary HH,1262.32,1272.193733607633,01,120,Weekly,120,30,Weekly,30,30,Weekly,120,45,Weekly,60,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,12,Ordinary HH,1262.32,1272.193733607633,01,30,Weekly,30,60,Weekly,120,,,,60,Weekly,30,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,13,Ordinary HH,1262.32,1272.193733607633,02,60,Monthly,0,0,,,0,,,360,Weekly,120,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,14,Ordinary HH,1262.32,1272.193733607633,02,300,Weekly,30,0,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,15,Ordinary HH,530.1122167487684,570.8740427337843,01,,,,,,,240,Daily,120,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,16,Ordinary HH,1262.32,1272.193733607633,02,120,Bi-weekly,30,180,Monthly,45,0,,,180,Monthly,30,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,17,Ordinary HH,1262.32,1272.193733607633,01,120,Weekly,90,,,,120,Daily,0,150,Weekly,120,No,,, ,No,,, 
Eastern Province,Rwamagana,241,Rural,18,Ordinary HH,1262.32,1272.193733607633,01,60,Weekly,80,,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,1,Ordinary HH,974.1809361702126,967.4793896044326,02,30,Daily,5,0,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,2,Ordinary HH,974.1809361702126,967.4793896044326,01,0,,,,,,,,,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,3,Ordinary HH,974.1809361702126,967.4793896044326,01,180,Weekly,30,60,Bi-weekly,5,,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,4,Ordinary HH,974.1809361702126,967.4793896044326,02,30,Daily,30,360,Weekly,20,120,Daily,10,180,Daily,45,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,5,Ordinary HH,974.1809361702126,967.4793896044326,01,240,Daily,15,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,6,Ordinary HH,1302.868,1329.115018763959,02,0,,,0,,,120,Daily,10,180,Daily,0,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,7,Ordinary HH,1302.868,1329.115018763959,02,2400,Daily,60,300,Weekly,0,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,8,Ordinary HH,974.1809361702126,967.4793896044326,01,15,Monthly,30,,,,,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,9,Ordinary HH,974.1809361702126,967.4793896044326,01,0,,,,,,180,Daily,28,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,10,Ordinary HH,1302.868,1329.115018763959,02,60,Weekly,60,45,Weekly,120,90,Weekly,30,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,11,Ordinary HH,974.1809361702126,967.4793896044326,01,,,,,,,20,Weekly,50,25,Daily,20,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,12,Ordinary HH,974.1809361702126,967.4793896044326,01,,,,,,,30,Weekly,45,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,13,Ordinary HH,974.1809361702126,967.4793896044326,01,45,Weekly,50,,,,20,Bi-weekly,0,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,14,Ordinary HH,974.1809361702126,967.4793896044326,02,35,Daily,25,35,Daily,0,0,,,35,Daily,120,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,15,Ordinary HH,974.1809361702126,967.4793896044326,01,60,Daily,20,,,,,,,120,Daily,0,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,16,Ordinary HH,974.1809361702126,967.4793896044326,02,35,Bi-weekly,10,0,,,30,Weekly,10,,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,17,Ordinary HH,1302.868,1329.115018763959,02,240,Daily,60,0,,,0,,,0,,,No,,, ,No,,, 
Eastern Province,Rwamagana,242,Rural,18,Ordinary HH,974.1809361702126,967.4793896044326,02,240,Weekly,120,0,,,0,,,0,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,1,Ordinary HH,1062.523855421687,1071.214908086185,02,30,Weekly,30,0,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,2,Ordinary HH,1062.523855421687,1071.214908086185,01,60,Weekly,15,,,,,,,,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,3,Ordinary HH,1062.523855421687,1071.214908086185,01,60,Daily,15,,,,60,Daily,15,,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,4,Ordinary HH,1062.523855421687,1071.214908086185,01,40,Daily,12,,,,,,,50,Daily,0,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,5,Ordinary HH,1062.523855421687,1071.214908086185,02,60,Daily,30,0,,,0,,,,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,6,Ordinary HH,1062.523855421687,1071.214908086185,01,0,,,120,Weekly,30,0,,,120,Weekly,120,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,7,Ordinary HH,1062.523855421687,1071.214908086185,01,,,,,,,60,Daily,5,,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,8,Ordinary HH,1062.523855421687,1071.214908086185,02,30,Daily,0,,,,0,,,0,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,9,Ordinary HH,1062.523855421687,1071.214908086185,02,140,Weekly,20,0,,,200,Weekly,15,0,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,10,Ordinary HH,2204.737,2369.720679540395,01,120,Weekly,0,,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,11,Ordinary HH,2204.737,2369.720679540395,01,240,Weekly,30,0,,,240,Weekly,30,0,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,12,Ordinary HH,2204.737,2369.720679540395,01,10,Daily,10,,,,,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,13,Ordinary HH,2204.737,2369.720679540395,02,30,Weekly,10,0,,,0,,,0,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,14,Ordinary HH,2204.737,2369.720679540395,02,30,Weekly,120,0,,,20,Weekly,0,,,,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,15,Ordinary HH,2204.737,2369.720679540395,02,0,,,0,,,0,,,0,,,Yes,Separate solid fuel stove,Firewood, ,No,,, 
Eastern Province,Nyagatare,243,Rural,16,Ordinary HH,2204.737,2369.720679540395,02,60,Daily,60,,,,0,,,40,Daily,40,No,,, ,No,,, 
Eastern Province,Nyagatare,243,Rural,17,Ordinary HH,2204.737,2369.720679540395,02,90,Weekly,0,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
