PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,F11,F12,F13,F14,F15,F16
Kigali City,Gasabo,14,Urban,17,Ordinary HH,219.6804,231.3457916231179,Diesel,No,,,,
Kigali City,Gasabo,14,Urban,18,Ordinary HH,219.6804,231.3457916231179,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,1,Ordinary HH,20.41481221374045,20.61979251079878,Candle,No,,,,
Kigali City,Gasabo,15,Urban,2,Ordinary HH,20.41481221374045,20.61979251079878,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,3,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,4,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,5,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,6,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,8,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,9,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,10,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,11,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,12,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,13,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,14,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,15,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,16,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,17,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,18,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,19,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,1,Ordinary HH,22.51949375,22.89949888665648,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,2,Ordinary HH,22.51949375,22.89949888665648,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,3,Ordinary HH,22.51949375,22.89949888665648,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,4,Ordinary HH,22.51949375,22.89949888665648,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,5,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,6,Ordinary HH,443.4608,389.4940873621226,Candle,No,,,,
Kigali City,Gasabo,16,Urban,7,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,8,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,9,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,10,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,11,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,12,Ordinary HH,22.51949375,22.89949888665648,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,13,Ordinary HH,443.4608,389.4940873621226,Candle,No,,,,
Kigali City,Gasabo,16,Urban,14,Ordinary HH,443.4608,389.4940873621226,Candle,No,,,,
Kigali City,Gasabo,16,Urban,15,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,16,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,17,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,18,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,1,Ordinary HH,7.158091132686085,7.572493893804098,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,17,Urban,2,Ordinary HH,85.07116000000001,95.12906849679698,Biogas,No,,,,
Kigali City,Gasabo,17,Urban,3,Ordinary HH,7.158091132686085,7.572493893804098,Paraffin,No,,,,
Kigali City,Gasabo,17,Urban,4,Ordinary HH,7.158091132686085,7.572493893804098,Candle,Yes,5,1,100,
Kigali City,Gasabo,17,Urban,5,Ordinary HH,7.158091132686085,7.572493893804098,Paraffin,No,,,,
Kigali City,Gasabo,17,Urban,6,Ordinary HH,85.07116000000001,95.12906849679698,Gasoline,No,,,,
Kigali City,Gasabo,17,Urban,7,Ordinary HH,85.07116000000001,95.12906849679698,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,8,Ordinary HH,85.07116000000001,95.12906849679698,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,9,Ordinary HH,85.07116000000001,95.12906849679698,Diesel,No,,,,
Kigali City,Gasabo,17,Urban,10,Ordinary HH,7.158091132686085,7.572493893804098,Gasoline,No,,,,
Kigali City,Gasabo,17,Urban,11,Ordinary HH,85.07116000000001,95.12906849679698,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,12,Ordinary HH,85.07116000000001,95.12906849679698,Paraffin,No,,,,
Kigali City,Gasabo,17,Urban,13,Ordinary HH,85.07116000000001,95.12906849679698,Gasoline,No,,,,
Kigali City,Gasabo,17,Urban,14,Ordinary HH,85.07116000000001,95.12906849679698,Diesel,No,,,,
Kigali City,Gasabo,17,Urban,15,Ordinary HH,85.07116000000001,95.12906849679698,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,17,Urban,16,Ordinary HH,85.07116000000001,95.12906849679698,Biogas,No,,,,
Kigali City,Gasabo,17,Urban,17,Ordinary HH,85.07116000000001,95.12906849679698,Paraffin,No,,,,
Kigali City,Gasabo,17,Urban,18,Ordinary HH,85.07116000000001,95.12906849679698,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,18,Rural,1,Ordinary HH,947.7518,932.0417751262985,Biogas,No,,,,
Kigali City,Gasabo,18,Rural,2,Ordinary HH,947.7518,932.0417751262985,Diesel,No,,,,
Kigali City,Gasabo,18,Rural,3,Ordinary HH,143.5987575757576,149.4869540635007,Kerosene,No,,,,
Kigali City,Gasabo,18,Rural,4,Ordinary HH,143.5987575757576,149.4869540635007,Paraffin,No,,,,
Kigali City,Gasabo,18,Rural,5,Ordinary HH,143.5987575757576,149.4869540635007,Diesel,No,,,,
Kigali City,Gasabo,18,Rural,6,Ordinary HH,947.7518,932.0417751262985,Gasoline,No,,,,
Kigali City,Gasabo,18,Rural,7,Ordinary HH,143.5987575757576,149.4869540635007,Paraffin,No,,,,
Kigali City,Gasabo,18,Rural,8,Ordinary HH,947.7518,932.0417751262985,Kerosene,No,,,,
Kigali City,Gasabo,18,Rural,9,Ordinary HH,143.5987575757576,149.4869540635007,Gasoline,No,,,,
Kigali City,Gasabo,18,Rural,10,Ordinary HH,947.7518,932.0417751262985,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,18,Rural,11,Ordinary HH,947.7518,932.0417751262985,Diesel,No,,,,
Kigali City,Gasabo,18,Rural,12,Ordinary HH,947.7518,932.0417751262985,Candle,No,,,,
Kigali City,Gasabo,18,Rural,13,Ordinary HH,143.5987575757576,149.4869540635007,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,18,Rural,14,Ordinary HH,947.7518,932.0417751262985,Candle,Yes,1,14,100,
Kigali City,Gasabo,18,Rural,15,Ordinary HH,143.5987575757576,149.4869540635007,Gasoline,No,,,,
Kigali City,Gasabo,18,Rural,16,Ordinary HH,947.7518,932.0417751262985,Paraffin,No,,,,
Kigali City,Gasabo,18,Rural,17,Ordinary HH,143.5987575757576,149.4869540635007,Biogas,No,,,,
Kigali City,Gasabo,18,Rural,18,Ordinary HH,947.7518,932.0417751262985,Candle,Yes,2,21,1000,
Kigali City,Gasabo,19,Urban,1,Ordinary HH,683.8179,755.1158292638229,Paraffin,No,,,,
Kigali City,Gasabo,19,Urban,2,Ordinary HH,44.8755496875,45.81028611161896,Gasoline,No,,,,
Kigali City,Gasabo,19,Urban,3,Ordinary HH,44.8755496875,45.81028611161896,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,19,Urban,4,Ordinary HH,44.8755496875,45.81028611161896,Gasoline,No,,,,
Kigali City,Gasabo,19,Urban,5,Ordinary HH,683.8179,755.1158292638229,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,19,Urban,6,Ordinary HH,683.8179,755.1158292638229,Biogas,No,,,,
Kigali City,Gasabo,19,Urban,8,Ordinary HH,44.8755496875,45.81028611161896,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,19,Urban,9,Ordinary HH,683.8179,755.1158292638229,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,19,Urban,10,Ordinary HH,683.8179,755.1158292638229,Biogas,No,,,,
Kigali City,Gasabo,19,Urban,11,Ordinary HH,683.8179,755.1158292638229,Kerosene,No,,,,
Kigali City,Gasabo,19,Urban,12,Ordinary HH,683.8179,755.1158292638229,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,19,Urban,13,Ordinary HH,683.8179,755.1158292638229,Biogas,No,,,,
Kigali City,Gasabo,19,Urban,14,Ordinary HH,683.8179,755.1158292638229,Biogas,No,,,,
Kigali City,Gasabo,19,Urban,15,Ordinary HH,683.8179,755.1158292638229,Diesel,No,,,,
Kigali City,Gasabo,19,Urban,16,Ordinary HH,683.8179,755.1158292638229,Biogas,No,,,,
Kigali City,Gasabo,19,Urban,17,Ordinary HH,683.8179,755.1158292638229,Candle,No,,,,
Kigali City,Gasabo,19,Urban,18,Ordinary HH,683.8179,755.1158292638229,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,19,Urban,19,Ordinary HH,683.8179,755.1158292638229,Biogas,No,,,,
Kigali City,Gasabo,20,Rural,1,Ordinary HH,446.4181,365.4987135200585,Paraffin,No,,,,
Kigali City,Gasabo,20,Rural,2,Ordinary HH,604.1932641095891,602.8997368926886,Candle,No,,,,
Kigali City,Gasabo,20,Rural,3,Ordinary HH,446.4181,365.4987135200585,Kerosene,No,,,,
Kigali City,Gasabo,20,Rural,4,Ordinary HH,604.1932641095891,602.8997368926886,Gasoline,No,,,,
Kigali City,Gasabo,20,Rural,5,Ordinary HH,446.4181,365.4987135200585,Diesel,No,,,,
Kigali City,Gasabo,20,Rural,6,Ordinary HH,604.1932641095891,602.8997368926886,Kerosene,No,,,,
Kigali City,Gasabo,20,Rural,7,Ordinary HH,446.4181,365.4987135200585,Paraffin,No,,,,
Kigali City,Gasabo,20,Rural,8,Ordinary HH,446.4181,365.4987135200585,Diesel,No,,,,
Kigali City,Gasabo,20,Rural,9,Ordinary HH,446.4181,365.4987135200585,Gasoline,No,,,,
Kigali City,Gasabo,20,Rural,10,Ordinary HH,446.4181,365.4987135200585,Paraffin,No,,,,
Kigali City,Gasabo,20,Rural,11,Ordinary HH,446.4181,365.4987135200585,Candle,No,,,,
Kigali City,Gasabo,20,Rural,12,Ordinary HH,446.4181,365.4987135200585,Paraffin,No,,,,
Kigali City,Gasabo,20,Rural,13,Ordinary HH,446.4181,365.4987135200585,Kerosene,No,,,,
Kigali City,Gasabo,20,Rural,14,Ordinary HH,604.1932641095891,602.8997368926886,Paraffin,No,,,,
Kigali City,Gasabo,20,Rural,15,Ordinary HH,446.4181,365.4987135200585,Biogas,No,,,,
Kigali City,Gasabo,20,Rural,16,Ordinary HH,446.4181,365.4987135200585,Diesel,No,,,,
Kigali City,Gasabo,20,Rural,17,Ordinary HH,446.4181,365.4987135200585,Biogas,No,,,,
Kigali City,Gasabo,20,Rural,18,Ordinary HH,604.1932641095891,602.8997368926886,Kerosene,No,,,,
Kigali City,Gasabo,21,Urban,1,Ordinary HH,560.5377999999999,713.6595086530436,Gasoline,No,,,,
Kigali City,Gasabo,21,Urban,2,Ordinary HH,560.5377999999999,713.6595086530436,Gasoline,No,,,,
Kigali City,Gasabo,21,Urban,4,Ordinary HH,560.5377999999999,713.6595086530436,Paraffin,No,,,,
Kigali City,Gasabo,21,Urban,5,Ordinary HH,323.6094515463917,318.9840422939942,Paraffin,No,,,,
Kigali City,Gasabo,21,Urban,6,Ordinary HH,323.6094515463917,318.9840422939942,Diesel,No,,,,
Kigali City,Gasabo,21,Urban,7,Ordinary HH,560.5377999999999,713.6595086530436,Biogas,No,,,,
Kigali City,Gasabo,21,Urban,8,Ordinary HH,560.5377999999999,713.6595086530436,Biogas,No,,,,
Kigali City,Gasabo,21,Urban,9,Ordinary HH,560.5377999999999,713.6595086530436,Candle,Yes,1,30,100,
Kigali City,Gasabo,21,Urban,10,Ordinary HH,560.5377999999999,713.6595086530436,Gasoline,No,,,,
Kigali City,Gasabo,21,Urban,11,Ordinary HH,560.5377999999999,713.6595086530436,Diesel,No,,,,
Kigali City,Gasabo,21,Urban,12,Ordinary HH,560.5377999999999,713.6595086530436,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,21,Urban,13,Ordinary HH,560.5377999999999,713.6595086530436,Diesel,No,,,,
Kigali City,Gasabo,21,Urban,14,Ordinary HH,560.5377999999999,713.6595086530436,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,21,Urban,15,Ordinary HH,560.5377999999999,713.6595086530436,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,21,Urban,16,Ordinary HH,560.5377999999999,713.6595086530436,Biogas,No,,,,
Kigali City,Gasabo,21,Urban,17,Ordinary HH,560.5377999999999,713.6595086530436,Biogas,No,,,,
Kigali City,Gasabo,21,Urban,18,Ordinary HH,560.5377999999999,713.6595086530436,Candle,No,,,,
Kigali City,Gasabo,21,Urban,20,Ordinary HH,560.5377999999999,713.6595086530436,Gasoline,No,,,,
Kigali City,Gasabo,22,Urban,1,Ordinary HH,16.45555454545454,16.33027428995425,Kerosene,No,,,,
Kigali City,Gasabo,22,Urban,2,Ordinary HH,16.45555454545454,16.33027428995425,Candle,Yes,8,1,200,
Kigali City,Gasabo,22,Urban,3,Ordinary HH,16.45555454545454,16.33027428995425,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,22,Urban,4,Ordinary HH,16.45555454545454,16.33027428995425,Candle,No,,,,
Kigali City,Gasabo,22,Urban,5,Ordinary HH,16.45555454545454,16.33027428995425,Biogas,No,,,,
Kigali City,Gasabo,22,Urban,6,Ordinary HH,362.0221999999999,336.2587411851011,Paraffin,No,,,,
Kigali City,Gasabo,22,Urban,7,Ordinary HH,362.0221999999999,336.2587411851011,Gasoline,No,,,,
Kigali City,Gasabo,22,Urban,8,Ordinary HH,362.0221999999999,336.2587411851011,Paraffin,No,,,,
Kigali City,Gasabo,22,Urban,9,Ordinary HH,362.0221999999999,336.2587411851011,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,22,Urban,10,Ordinary HH,362.0221999999999,336.2587411851011,Kerosene,No,,,,
Kigali City,Gasabo,22,Urban,11,Ordinary HH,362.0221999999999,336.2587411851011,Kerosene,No,,,,
Kigali City,Gasabo,22,Urban,12,Ordinary HH,362.0221999999999,336.2587411851011,Kerosene,No,,,,
Kigali City,Gasabo,22,Urban,13,Ordinary HH,16.45555454545454,16.33027428995425,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,22,Urban,14,Ordinary HH,362.0221999999999,336.2587411851011,Diesel,No,,,,
Kigali City,Gasabo,22,Urban,15,Ordinary HH,362.0221999999999,336.2587411851011,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,22,Urban,16,Ordinary HH,362.0221999999999,336.2587411851011,Paraffin,No,,,,
Kigali City,Gasabo,22,Urban,17,Ordinary HH,362.0221999999999,336.2587411851011,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,22,Urban,18,Ordinary HH,362.0221999999999,336.2587411851011,Candle,No,,,,
Kigali City,Gasabo,23,Urban,1,Ordinary HH,451.1577000000001,522.7072741672351,Kerosene,No,,,,
Kigali City,Gasabo,23,Urban,2,Ordinary HH,451.1577000000001,522.7072741672351,Biogas,No,,,,
Kigali City,Gasabo,23,Urban,3,Ordinary HH,30.07718000000001,29.19014784021828,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,23,Urban,4,Ordinary HH,30.07718000000001,29.19014784021828,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,23,Urban,5,Ordinary HH,30.07718000000001,29.19014784021828,Biogas,No,,,,
Kigali City,Gasabo,23,Urban,6,Ordinary HH,451.1577000000001,522.7072741672351,Kerosene,No,,,,
Kigali City,Gasabo,23,Urban,7,Ordinary HH,451.1577000000001,522.7072741672351,Paraffin,No,,,,
Kigali City,Gasabo,23,Urban,8,Ordinary HH,451.1577000000001,522.7072741672351,Paraffin,No,,,,
Kigali City,Gasabo,23,Urban,9,Ordinary HH,451.1577000000001,522.7072741672351,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,23,Urban,10,Ordinary HH,451.1577000000001,522.7072741672351,Diesel,No,,,,
Kigali City,Gasabo,23,Urban,11,Ordinary HH,451.1577000000001,522.7072741672351,Gasoline,No,,,,
Kigali City,Gasabo,23,Urban,12,Ordinary HH,30.07718000000001,29.19014784021828,Paraffin,No,,,,
Kigali City,Gasabo,23,Urban,13,Ordinary HH,30.07718000000001,29.19014784021828,Biogas,No,,,,
Kigali City,Gasabo,23,Urban,14,Ordinary HH,30.07718000000001,29.19014784021828,Kerosene,No,,,,
Kigali City,Gasabo,23,Urban,15,Ordinary HH,451.1577000000001,522.7072741672351,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,23,Urban,16,Ordinary HH,451.1577000000001,522.7072741672351,Diesel,No,,,,
Kigali City,Gasabo,23,Urban,17,Ordinary HH,451.1577000000001,522.7072741672351,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,23,Urban,18,Ordinary HH,30.07718000000001,29.19014784021828,Diesel,No,,,,
Kigali City,Gasabo,24,Urban,1,Ordinary HH,410.6768,425.4235689608348,Candle,No,,,,
Kigali City,Gasabo,24,Urban,2,Ordinary HH,410.6768,425.4235689608348,Kerosene,No,,,,
Kigali City,Gasabo,24,Urban,3,Ordinary HH,410.6768,425.4235689608348,Candle,Yes,1,14,500,
Kigali City,Gasabo,24,Urban,4,Ordinary HH,410.6768,425.4235689608348,Candle,No,,,,
Kigali City,Gasabo,24,Urban,5,Ordinary HH,410.6768,425.4235689608348,Kerosene,No,,,,
Kigali City,Gasabo,24,Urban,6,Ordinary HH,410.6768,425.4235689608348,Diesel,No,,,,
Kigali City,Gasabo,24,Urban,7,Ordinary HH,410.6768,425.4235689608348,Paraffin,No,,,,
Kigali City,Gasabo,24,Urban,8,Ordinary HH,410.6768,425.4235689608348,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,24,Urban,9,Ordinary HH,410.6768,425.4235689608348,Paraffin,No,,,,
Kigali City,Gasabo,24,Urban,10,Ordinary HH,410.6768,425.4235689608348,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,24,Urban,11,Ordinary HH,410.6768,425.4235689608348,Biogas,No,,,,
Kigali City,Gasabo,24,Urban,12,Ordinary HH,410.6768,425.4235689608348,Biogas,No,,,,
Kigali City,Gasabo,24,Urban,13,Ordinary HH,410.6768,425.4235689608348,Kerosene,No,,,,
Kigali City,Gasabo,24,Urban,14,Ordinary HH,410.6768,425.4235689608348,Biogas,No,,,,
Kigali City,Gasabo,24,Urban,15,Ordinary HH,410.6768,425.4235689608348,Diesel,No,,,,
Kigali City,Gasabo,24,Urban,16,Ordinary HH,410.6768,425.4235689608348,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,24,Urban,18,Ordinary HH,410.6768,425.4235689608348,Paraffin,No,,,,
Kigali City,Gasabo,24,Urban,19,Ordinary HH,410.6768,425.4235689608348,Kerosene,No,,,,
Kigali City,Gasabo,25,Urban,1,Ordinary HH,325.5321,356.5501146635148,Diesel,No,,,,
Kigali City,Gasabo,25,Urban,2,Ordinary HH,325.5321,356.5501146635148,Diesel,No,,,,
Kigali City,Gasabo,25,Urban,3,Ordinary HH,325.5321,356.5501146635148,Paraffin,No,,,,
Kigali City,Gasabo,25,Urban,4,Ordinary HH,325.5321,356.5501146635148,Diesel,No,,,,
Kigali City,Gasabo,25,Urban,5,Ordinary HH,325.5321,356.5501146635148,Kerosene,No,,,,
Kigali City,Gasabo,25,Urban,6,Ordinary HH,325.5321,356.5501146635148,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,25,Urban,7,Ordinary HH,325.5321,356.5501146635148,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,25,Urban,8,Ordinary HH,325.5321,356.5501146635148,Biogas,No,,,,
Kigali City,Gasabo,25,Urban,9,Ordinary HH,325.5321,356.5501146635148,Diesel,No,,,,
Kigali City,Gasabo,25,Urban,10,Ordinary HH,325.5321,356.5501146635148,Biogas,No,,,,
Kigali City,Gasabo,25,Urban,11,Ordinary HH,325.5321,356.5501146635148,Biogas,No,,,,
Kigali City,Gasabo,25,Urban,12,Ordinary HH,325.5321,356.5501146635148,Biogas,No,,,,
Kigali City,Gasabo,25,Urban,13,Ordinary HH,325.5321,356.5501146635148,Biogas,No,,,,
Kigali City,Gasabo,25,Urban,14,Ordinary HH,325.5321,356.5501146635148,Gasoline,No,,,,
Kigali City,Gasabo,25,Urban,15,Ordinary HH,325.5321,356.5501146635148,,,,,,
Kigali City,Gasabo,25,Urban,16,Ordinary HH,325.5321,356.5501146635148,Paraffin,No,,,,
Kigali City,Gasabo,25,Urban,17,Ordinary HH,325.5321,356.5501146635148,Biogas,No,,,,
Kigali City,Gasabo,25,Urban,18,Ordinary HH,325.5321,356.5501146635148,Diesel,No,,,,
Kigali City,Gasabo,26,Urban,1,Ordinary HH,21.16792422360248,21.11236614008808,Biogas,No,,,,
Kigali City,Gasabo,26,Urban,2,Ordinary HH,1310.783,1203.354013478988,Diesel,No,,,,
Kigali City,Gasabo,26,Urban,3,Ordinary HH,21.16792422360248,21.11236614008808,Gasoline,No,,,,
Kigali City,Gasabo,26,Urban,4,Ordinary HH,21.16792422360248,21.11236614008808,Gasoline,No,,,,
Kigali City,Gasabo,26,Urban,5,Ordinary HH,1310.783,1203.354013478988,Gasoline,No,,,,
Kigali City,Gasabo,26,Urban,6,Ordinary HH,21.16792422360248,21.11236614008808,Diesel,No,,,,
Kigali City,Gasabo,26,Urban,7,Ordinary HH,1310.783,1203.354013478988,Paraffin,No,,,,
Kigali City,Gasabo,26,Urban,8,Ordinary HH,1310.783,1203.354013478988,Gasoline,No,,,,
Kigali City,Gasabo,26,Urban,9,Ordinary HH,1310.783,1203.354013478988,Candle,No,,,,
Kigali City,Gasabo,26,Urban,10,Ordinary HH,1310.783,1203.354013478988,Paraffin,No,,,,
Kigali City,Gasabo,26,Urban,11,Ordinary HH,1310.783,1203.354013478988,Gasoline,No,,,,
Kigali City,Gasabo,26,Urban,12,Ordinary HH,1310.783,1203.354013478988,Biogas,No,,,,
Kigali City,Gasabo,26,Urban,13,Ordinary HH,1310.783,1203.354013478988,Diesel,No,,,,
Kigali City,Gasabo,26,Urban,14,Ordinary HH,1310.783,1203.354013478988,Diesel,No,,,,
Kigali City,Gasabo,26,Urban,15,Ordinary HH,1310.783,1203.354013478988,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,26,Urban,16,Ordinary HH,21.16792422360248,21.11236614008808,Biogas,No,,,,
Kigali City,Gasabo,26,Urban,17,Ordinary HH,1310.783,1203.354013478988,Biogas,No,,,,
Kigali City,Gasabo,26,Urban,18,Ordinary HH,1310.783,1203.354013478988,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,27,Urban,1,Ordinary HH,44.69514999999999,45.85539328898942,Candle,Yes,10,7,1000,
Kigali City,Gasabo,27,Urban,2,Ordinary HH,44.69514999999999,45.85539328898942,Kerosene,No,,,,
Kigali City,Gasabo,27,Urban,3,Ordinary HH,4.944995319148934,4.459440535194402,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,27,Urban,4,Ordinary HH,44.69514999999999,45.85539328898942,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,27,Urban,5,Ordinary HH,44.69514999999999,45.85539328898942,Gasoline,No,,,,
Kigali City,Gasabo,27,Urban,6,Ordinary HH,4.944995319148934,4.459440535194402,Kerosene,Yes,1,14,200,95
Kigali City,Gasabo,27,Urban,7,Ordinary HH,44.69514999999999,45.85539328898942,Kerosene,No,,,,
Kigali City,Gasabo,27,Urban,8,Ordinary HH,4.944995319148934,4.459440535194402,Paraffin,No,,,,
Kigali City,Gasabo,27,Urban,9,Ordinary HH,44.69514999999999,45.85539328898942,Gasoline,No,,,,
Kigali City,Gasabo,27,Urban,10,Ordinary HH,4.944995319148934,4.459440535194402,Paraffin,No,,,,
Kigali City,Gasabo,27,Urban,11,Ordinary HH,4.944995319148934,4.459440535194402,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,27,Urban,12,Ordinary HH,44.69514999999999,45.85539328898942,Biogas,No,,,,
Kigali City,Gasabo,27,Urban,13,Ordinary HH,44.69514999999999,45.85539328898942,Kerosene,No,,,,
Kigali City,Gasabo,27,Urban,14,Ordinary HH,44.69514999999999,45.85539328898942,Candle,Yes,1,21,100,
Kigali City,Gasabo,27,Urban,15,Ordinary HH,44.69514999999999,45.85539328898942,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,27,Urban,16,Ordinary HH,44.69514999999999,45.85539328898942,Paraffin,No,,,,
Kigali City,Gasabo,27,Urban,17,Ordinary HH,44.69514999999999,45.85539328898942,Gasoline,No,,,,
Kigali City,Gasabo,27,Urban,18,Ordinary HH,44.69514999999999,45.85539328898942,Paraffin,No,,,,
Kigali City,Gasabo,28,Urban,1,Ordinary HH,724.7504999999999,764.4556375692849,Biogas,No,,,,
Kigali City,Gasabo,28,Urban,2,Ordinary HH,98.47153532608695,103.6457191323167,Gasoline,No,,,,
Kigali City,Gasabo,28,Urban,3,Ordinary HH,98.47153532608695,103.6457191323167,Kerosene,No,,,,
Kigali City,Gasabo,28,Urban,4,Ordinary HH,98.47153532608695,103.6457191323167,Biogas,No,,,,
Kigali City,Gasabo,28,Urban,5,Ordinary HH,98.47153532608695,103.6457191323167,Biogas,No,,,,
Kigali City,Gasabo,28,Urban,6,Ordinary HH,724.7504999999999,764.4556375692849,Candle,Yes,3,30,1000,
Kigali City,Gasabo,28,Urban,7,Ordinary HH,724.7504999999999,764.4556375692849,Gasoline,No,,,,
